author,year,doi,mention_id,song_id,n_mentions,type,artist,title,passage,chills,notes
Starcke et al.,2019,10.1016/j.ijpsycho.2019.06.001,m00959,s00494,1,report,Maria Bill,I Mecht Landen,NA,NA,NA
Starcke et al.,2019,10.1016/j.ijpsycho.2019.06.001,m00960,s00308,2,report,Hans Zimmer,Time,NA,NA,NA
Starcke et al.,2019,10.1016/j.ijpsycho.2019.06.001,m00961,s00551,1,report,NA,The Elder Scrolls Main Theme Medley,NA,NA,NA
Starcke et al.,2019,10.1016/j.ijpsycho.2019.06.001,m00962,s00589,2,report,Phish,You Enjoy Myself,NA,NA,NA
Starcke et al.,2019,10.1016/j.ijpsycho.2019.06.001,m00963,s00664,1,report,S.T.S.,Irgendwann Bleib I Dann Dort,NA,NA,NA
Starcke et al.,2019,10.1016/j.ijpsycho.2019.06.001,m00964,s00254,1,report,Franz Schubert,Der Zwerg - Op. 22 - No. 1 - D. 771,NA,NA,NA
Starcke et al.,2019,10.1016/j.ijpsycho.2019.06.001,m00965,s00512,1,report,Metallica,Nothing Else Matters,NA,NA,NA
Starcke et al.,2019,10.1016/j.ijpsycho.2019.06.001,m00966,s00406,1,report,John Frusciante,The Past Recedes,NA,NA,NA
Starcke et al.,2019,10.1016/j.ijpsycho.2019.06.001,m00967,s00636,1,report,Renata Rosa,Beleza de Ouro,NA,NA,NA
Starcke et al.,2019,10.1016/j.ijpsycho.2019.06.001,m00968,s00360,1,report,Jan Garbarek,Parce Mihi Domine,NA,NA,NA
Starcke et al.,2019,10.1016/j.ijpsycho.2019.06.001,m00969,s00484,1,report,Luke Danfield,Deep Water,NA,NA,NA
Starcke et al.,2019,10.1016/j.ijpsycho.2019.06.001,m00970,s00333,1,report,Husky Rescue,Country Falls,NA,NA,NA
Starcke et al.,2019,10.1016/j.ijpsycho.2019.06.001,m00971,s00007,1,report,Accu,Surrounding Love,NA,NA,NA
Starcke et al.,2019,10.1016/j.ijpsycho.2019.06.001,m00972,s00812,12,report,Wolfgang Amadeus Mozart,Requiem in D minor - K. 626,NA,NA,NA
Starcke et al.,2019,10.1016/j.ijpsycho.2019.06.001,m00973,s00177,1,report,David N. Childs,The Moon Is Distant From the Sea,NA,NA,NA
Starcke et al.,2019,10.1016/j.ijpsycho.2019.06.001,m00974,s00561,1,report,Nile,Dusk Falls Upon the Temple of the Serpent on the Mount of Sunrise/Cast Down the Heretic,NA,NA,NA
Bannister,2020,10.1177/2059204320915654,m00975,s00691,3,empirical,Sigur Rós,Glósóli,03:42–06:16,Dynamic/textural crescendo resulting in sudden increase in dynamics/instrumental layering at climax,NA
Bannister,2020,10.1177/2059204320915654,m00976,s00707,3,empirical,Steven Wilson,Ancestral,03:31–05:15,Entrance of virtuoso guitar solo overlaying traditional hard rock instrumentation,NA
Beier et al.,2020,10.1037/aca0000310,m00977,s00477,1,empirical,Ludwig van Beethoven,String Quartet No. 15 in A minor - Op. 132,Mvt. 3,NA,NA
Beier et al.,2020,10.1037/aca0000310,m00978,s00235,1,empirical,Felix Mendelssohn,String Quartet No. 2 in A minor - Op. 13,Mvt. 4,NA,NA
Beier et al.,2020,10.1037/aca0000310,m00979,s00263,5,empirical,Frédéric Chopin,Piano Concerto No. 1 in E minor - Op. 11,Mvt. 2,NA,NA
Beier et al.,2020,10.1037/aca0000310,m00980,s00505,4,empirical,Max Bruch,Kol Nidrei - Op. 47,NA,NA,NA
Beier et al.,2020,10.1037/aca0000310,m00981,s00548,1,empirical,NA,Riding to the Flower Festival,NA,NA,NA
Beier et al.,2020,10.1037/aca0000310,m00982,s00005,1,empirical,Abing,Cold Spring Wind,NA,NA,NA
Beier et al.,2020,10.1037/aca0000310,m00983,s00539,1,empirical,NA,Autumn Moon over the Han Palace,NA,NA,NA
Beier et al.,2020,10.1037/aca0000310,m00984,s00549,1,empirical,NA,Royal Chimes Music,NA,NA,NA
Beier et al.,2020,10.1037/aca0000310,m00985,s00545,1,empirical,NA,Raga Jog,NA,NA,NA
Beier et al.,2020,10.1037/aca0000310,m00986,s00547,1,empirical,NA,Raga Shivaranjani,NA,NA,NA
Beier et al.,2020,10.1037/aca0000310,m00987,s00542,1,empirical,NA,Kajri,NA,NA,NA
Beier et al.,2020,10.1037/aca0000310,m00988,s00546,1,empirical,NA,Raga Kalawati,NA,NA,NA
Bériachvili,2016,NA,m00989,s00843,1,anecdote,Karlheinz Stockhausen,Gesang der Jünglinge,NA,NA,NA
Bériachvili,2016,NA,m00990,s00844,1,anecdote,Iannis Xenakis,Metastaseis,NA,NA,NA
Bériachvili,2016,NA,m00991,s00845,1,anecdote,Iannis Xenakis,Terretektorh,NA,NA,NA
Bériachvili,2016,NA,m00992,s00846,1,anecdote,François-Bernard Mâche,Styx,NA,NA,NA
Bériachvili,2016,NA,m00993,s00847,1,anecdote,François-Bernard Mâche,Phénix,NA,NA,NA
Auricchio,2017,10.1007/978-3-658-17740-9_1,m00994,s00592,3,discussion,Pink Floyd,The Final Cut,NA,NA,"Mistaken for ""The Post War Dream""?"
Auricchio,2017,10.1007/978-3-658-17740-9_1,m00995,s00848,1,anecdote,Telefon Tel Aviv,You Are the Worst Thing in the World (Sasha Invol2ver Remix),NA,01:40,NA
Auricchio,2017,10.1007/978-3-658-17740-9_1,m00996,s00849,1,anecdote,André Sobota,One Day Out,NA,Transition between second exposition section and a more climactic section,NA
Polo,2017,NA,m00997,s00773,7,discussion,Tomaso Albinoni,Adagio in G minor,NA,NA,NA
Polo,2017,NA,m00998,s00667a,8,discussion,Samuel Barber,Adagio for Strings,NA,NA,NA
Polo,2017,NA,m00999,s00505,4,discussion,Max Bruch,Kol Nidrei - Op. 47,NA,NA,NA
Polo,2017,NA,m01000,s00263,5,discussion,Frédéric Chopin,Piano Concerto No. 1 in E minor - Op. 11,NA,NA,NA
Polo,2017,NA,m01001,s00234,3,discussion,Felix Mendelssohn,Piano Trio No. 1 in D minor - Op. 49,NA,NA,NA
Polo,2017,NA,m01002,s00811,4,discussion,Wolfgang Amadeus Mozart,Piano Concerto No. 23 in A major - K. 488,NA,NA,NA
Polo,2017,NA,m01003,s00850,1,empirical,Stephen Albert,River's End,NA,NA,NA
Polo,2017,NA,m01004,s00851,1,empirical,Harrison Birtwistle,…agm…,NA,NA,NA
Polo,2017,NA,m01005,s00852,1,empirical,John Corigliano,Symphony No. 1,NA,NA,NA
Polo,2017,NA,m01006,s00853,1,empirical,Jacob Druckman,Viola Concerto,NA,Rehearsal mark 33; Rehearsal mark 34; M. 44,NA
Polo,2017,NA,m01007,s00854,1,empirical,Roberto Gerhard,Concerto for Orchestra,NA,NA,NA
Polo,2017,NA,m01008,s00855,1,empirical,Aaron Jay Kernis,Colored Field,NA,NA,NA
Polo,2017,NA,m01009,s00856,1,empirical,Witold Lutoslawski,Musique Funèbre,NA,NA,NA
Polo,2017,NA,m01010,s00857,1,empirical,Christopher Rouse,Phantasmata,NA,NA,NA
Polo,2017,NA,m01011,s00858,1,empirical,Christopher Rouse,Symphony No. 1,NA,Just after rehearsal mark 16; Rehearsal marks 17–18; Rehearsal mark 19,NA
Polo,2017,NA,m01012,s00859,1,empirical,Alfred Schnittke,Symphony No. 1,NA,NA,NA
Polo,2017,NA,m01013,s00860,1,empirical,Gunther Schuller,Spectra,NA,Three measures after rehearsal mark 14; One measure after rehearsal mark 15; Five measures before rehearsal mark 16; Rehearsal mark 18,NA
Polo,2017,NA,m01014,s00861,1,empirical,William Schuman,Violin Concerto,NA,Mm. 405–406; Mm. 406–417; Mm. 443–446,NA
Polo,2017,NA,m01015,s00862,1,empirical,Toru Takemitsu,"Far Calls. Coming, Far!",NA,Mm. 23–24,NA
Polo,2017,NA,m01016,s00863,1,empirical,Augusta Read Thomas,Meditation: Trombone Concerto,NA,NA,NA
Polo,2017,NA,m01017,s00864,1,empirical,Ellen Zwilich,Concerto for Trombone and Orchestra,NA,Mm. 39–41; Mm. 51–53,NA
Ji et al.,2019,10.1080/15213269.2019.1693402,m01018,s00865,1,empirical,Two Steps From Hell,Victory,NA,NA,NA
Ji et al.,2019,10.1080/15213269.2019.1693402,m01019,s00866,1,empirical,Hans Zimmer,The Dragon Warrior,NA,NA,NA
Chabin et al.,2020,10.3389/fpsyg.2019.02954,m01020,s00281,2,empirical,Georges Bizet,Carmen,NA,NA,NA
Chabin et al.,2020,10.3389/fpsyg.2019.02954,m01021,s00867,1,empirical,Frédéric Chopin,Piano Concerto No. 2 in F minor - Op. 21,NA,NA,NA
Honda et al.,2020,10.3389/fpsyg.2020.00316,m01022,s00868,1,empirical,Powapowa-P,Strobe Hello,NA,NA,NA
